longitude,latitude,year,GWL,seismic_risk_score,rainfall_mm,subsidence,geological_category,normalized_density,density_tier,subsidence_intensity,density_concentration,normalized_seismic_risk_score,rainfall_category
113.471199,22.612417,2015,1.521680307307201,-14.68738308633128,1680.0432635647096,16.84,Residual Soil,0.3049913628164387,Low,Minimal,Sparse,0.3925838386395374,Medium
113.475586,22.597647,2017,2.086007291849391,-14.363197556618744,2014.4115560975424,43.85,Gravelly Soil,0.5101640823055349,Medium,Moderate,Moderate,0.5041352534521985,Medium
113.46965,22.607508,2020,1.1730837038010715,-14.618004190669758,1563.4324600731757,0.73,Residual Soil,0.3150713477312578,Medium,Minimal,Sparse,0.3443896407855769,Medium
113.462593,22.626102,2018,0.4133086600727998,-15.045862564879378,2337.555388214634,8.6,Gravelly Soil,0.489956669705283,Medium,Minimal,Moderate,0.3650565814099702,High
113.472359,22.620701,2022,0.4517085265933829,-14.8239544803814,2080.5963718859825,5.14,Rock,0.1035758704388873,Low,Minimal,Sparse,0.3665268088864136,Medium
113.473099,22.601574,2015,2.0706018166959868,-14.46624773825446,1811.965369266936,39.7,Residual Soil,0.3360968358623336,Low,Moderate,Moderate,0.4814906805493869,Medium
113.479111,22.607506,2016,0.0,-14.497659821845074,2561.657079230656,6.2,Residual Soil,0.2678464408407884,Low,Minimal,Sparse,0.4072250597371921,High
113.479172,22.610363,2018,0.7378779233155494,-14.549141855884423,2443.079139485369,25.98,Residual Soil,0.305742032956349,Low,Moderate,Sparse,0.4576073201289731,High
113.480087,22.60858,2019,0.4983682747702974,-14.505012548415138,2079.7673138466494,5.41,Gravelly Soil,0.5599071722743847,Medium,Minimal,Moderate,0.3876804338409471,Medium
113.469337,22.606962,2016,0.6888759055116674,-14.612128857287216,2669.3075711387955,27.69,Residual Soil,0.3245780845453397,Low,Moderate,Sparse,0.4611399498751933,High
113.475906,22.6,2016,0.0,-14.401732561078012,2566.960822346045,6.59,Residual Soil,0.3035813138733488,Medium,Minimal,Sparse,0.4164727867567282,High
113.477097,22.60882,2022,0.614960352575076,-14.547076443171182,2085.2184584196725,7.25,Residual Soil,0.348342315745309,Medium,Minimal,Moderate,0.3888482627346689,Medium
113.467476,22.62435,2022,0.9388500251524904,-14.9521331669154,2072.7418777315693,8.06,Residual Soil,0.3230311639585976,Medium,Minimal,Sparse,0.355759989121796,Medium
113.467506,22.599873,2018,0.8776887382231942,-14.507781634707476,2434.5615976512704,25.89,Residual Soil,0.3190377928460984,Low,Moderate,Sparse,0.4564677115417136,High
113.47422,22.602427,2023,1.8393028458023288,-14.46733511308826,2034.070067295986,39.84,Residual Soil,0.3747185550403447,Medium,Moderate,Moderate,0.4879623140072353,Medium
113.472275,22.627367,2021,1.2407725413732869,-14.947280744505694,1824.181620602321,3.1,Gravelly Soil,0.5881299715060797,Medium,Minimal,Moderate,0.3291598865481173,Medium
113.477661,22.623667,2015,1.7268620132116903,-14.812299794558562,1685.723293595716,19.26,Residual Soil,0.3069173374827361,Low,Minimal,Sparse,0.3879981257765925,Medium
113.473076,22.599401,2020,1.0564543705134433,-14.427218252496369,1588.3106571808137,3.3,Gravelly Soil,0.5340241056320034,Medium,Minimal,Moderate,0.3704021038838955,Medium
113.476341,22.617174,2017,0.8223501624116887,-14.709413005523608,1807.7060461651715,4.53,Rock,0.0839762720767948,Low,Minimal,Sparse,0.3628703569718062,Medium
113.479507,22.6082,2019,0.3650433588087145,-14.50535671793933,2056.076819999032,1.03,Residual Soil,0.2916893826297643,Low,Minimal,Sparse,0.3742606146625983,Medium
113.476547,22.605783,2017,0.9927981772504606,-14.49866629363904,1819.975429777072,7.91,Residual Soil,0.3073350413138996,Low,Minimal,Sparse,0.384897091172266,Medium
113.481529,22.600595,2023,1.5023497532240977,-14.340958269963634,1942.3213100097887,23.73,Rock,0.1387180982608779,Low,Minimal,Sparse,0.4452348191852076,Medium
113.463013,22.628077,2023,1.6185760277163683,-15.076544116478924,1950.335924177288,26.34,Residual Soil,0.3489451984548931,Medium,Moderate,Moderate,0.3999303371836081,Medium
113.474068,22.661932,2019,0.7742139468119206,-15.567066157675994,2044.708450045248,2.67,Residual Soil,0.3129656151386333,Medium,Minimal,Sparse,0.297094465870768,Medium
113.469093,22.656208,2017,1.0072810422444205,-15.519847757925977,1779.837059309334,2.39,Gravelly Soil,0.4797625398405305,Medium,Minimal,Moderate,0.2932034205074724,Medium
113.480156,22.646326,2015,1.6974142786198674,-15.20232014558624,1711.531387759211,22.65,Residual Soil,0.3006442924247388,Low,Minimal,Sparse,0.3750492265439087,Medium
113.475693,22.647987,2023,1.1191688723746682,-15.28699644598908,1826.381053783501,4.99,Gravelly Soil,0.5371582177452658,Medium,Minimal,Moderate,0.3162826387220122,Medium
113.480438,22.662163,2019,0.7146308677448241,-15.496062605679484,2034.6727041558584,0.79,Residual Soil,0.293158783970645,Low,Minimal,Sparse,0.2962777748613291,Medium
113.481392,22.662188,2017,1.1266722573261396,-15.48533124448234,1772.3274081433992,2.28,Residual Soil,0.2813334696485757,Low,Minimal,Sparse,0.2920475791000432,Medium
113.480904,22.652746,2019,0.5846931480678194,-15.31357154946679,2057.736137344325,3.0,Gravelly Soil,0.5142941030831987,Medium,Minimal,Moderate,0.3206810481697758,Medium
113.473701,22.657646,2015,1.8883725306349912,-15.491222335441506,1697.3541746369888,22.17,Residual Soil,0.304582721118957,Low,Minimal,Sparse,0.3484183796508718,Medium
113.481064,22.643499,2017,0.7127300912811542,-15.13862381601449,1780.7589554749525,0.19,Residual Soil,0.3113144309605082,Medium,Minimal,Sparse,0.3185441414911057,Medium
113.463173,22.642977,2022,0.7997740854922151,-15.347535658616938,2095.8927057701067,10.21,Gravelly Soil,0.5436209925605836,Medium,Minimal,Moderate,0.3405162262128127,Medium
113.478477,22.667803,2018,0.8184559200185344,-15.625358721066789,2373.002244622656,16.78,Residual Soil,0.3330741605340769,Medium,Minimal,Moderate,0.3462560214684014,High
113.475983,22.674583,2022,0.6426097106440379,-15.782456379047035,2047.116554629952,2.12,Residual Soil,0.2886837961214724,Low,Minimal,Sparse,0.2836160703799391,Medium
113.467094,22.686646,2021,1.0554335878946943,-16.114039311416242,1913.267840023109,14.14,Residual Soil,0.337151852544031,Medium,Minimal,Moderate,0.2964077007324862,Medium
113.468254,22.677629,2021,0.7162609809922437,-15.930615591551154,1832.7871421783664,0.16,Residual Soil,0.3082569021013498,Medium,Minimal,Sparse,0.2639927120573889,Medium
113.477539,22.676386,2017,1.6654452290556976,-15.798403132199123,1891.4288120715744,23.26,Residual Soil,0.3419044358452474,Medium,Minimal,Moderate,0.3373259346232832,Medium
113.476494,22.678267,2018,0.2577359767567784,-15.846127288999382,2301.583344943788,2.32,Gravelly Soil,0.4893485510879638,Medium,Minimal,Moderate,0.2900130377854253,Medium
113.465134,22.684355,2023,1.233370959558015,-16.093911458622838,1920.8892339196,19.16,Residual Soil,0.3464880187710142,Medium,Minimal,Moderate,0.3124897410384139,Medium
113.46669,22.68096,2022,5.008939597161561,-16.01170560301635,2878.726107984511,153.39,Residual Soil,0.6480250458429698,Low,Severe,Moderate,0.7367319132986161,High
113.471687,22.701813,2020,0.9969071221516947,-16.348433208584897,1586.5363083154657,2.58,Residual Soil,0.3228479054852403,Medium,Minimal,Sparse,0.2373489735000618,Medium
113.469658,22.681072,2015,1.7218232415655967,-15.97889667175991,1727.537945992539,25.09,Residual Soil,0.2916644986755258,Low,Moderate,Sparse,0.3305205193046787,Medium
113.480583,22.696802,2015,1.472024295341131,-16.15192527007584,1632.293862071636,9.19,Rock,0.0758396591804069,Low,Minimal,Sparse,0.2657558674819497,Medium
113.469345,22.683849,2022,1.5870199329707644,-16.034929894901353,2263.8977730362094,40.02,Residual Soil,0.371834860843886,Low,Moderate,Moderate,0.3876435733227481,Medium
113.464958,22.701683,2018,0.5937865872666273,-16.423210615651477,2361.723858012373,13.42,Residual Soil,0.2994969599179665,Low,Minimal,Sparse,0.2844119496741885,High
113.462418,22.67506,2018,0.8198553990137256,-15.951861098444816,2325.8361816460765,10.17,Gravelly Soil,0.524155576239835,Medium,Minimal,Moderate,0.2983735897561809,High
113.474571,22.689083,2018,0.2746713274001411,-16.07333191623006,2341.091512929292,8.0,Residual Soil,0.2993934461887452,Low,Minimal,Sparse,0.2958458084879152,High
113.462608,22.682266,2022,0.4653385531231856,-16.08454295093362,2074.1288295848067,4.51,Gravelly Soil,0.5383543240305024,Medium,Minimal,Moderate,0.2766911817587791,Medium
113.4627,22.711674,2019,0.4324363655411516,-16.638849087665328,2056.768041314416,1.66,Residual Soil,0.2920888698255472,Low,Minimal,Sparse,0.2285409247510584,Medium
113.50972,22.266388,2022,0.5821178353947201,-6.522049873819705,2046.3927312640649,1.54,Residual Soil,0.3049452666957334,Medium,Minimal,Sparse,0.9183778103711762,Medium
113.495621,22.275604,2019,0.5424481674059153,-6.895431857170178,2169.891262400017,18.41,Residual Soil,0.3409533779744737,Medium,Minimal,Moderate,0.9587216524714456,Medium
113.487717,22.255936,2016,0.0,-6.840094276515692,2617.693487178144,12.12,Residual Soil,0.2798740721017164,Low,Minimal,Sparse,0.961844107770167,High
113.490395,22.268318,2019,0.4163805781838506,-6.916764160206676,2078.8782270869738,4.48,Rock,0.0964852730059749,Low,Minimal,Sparse,0.9074294691507792,Medium
113.496895,22.245056,2020,0.8305804918062752,-6.549384288754681,1679.0393345563589,14.25,Residual Soil,0.3416655000103583,Medium,Minimal,Moderate,0.9589708288787752,Medium
113.508049,22.255323,2021,1.3750519565763104,-6.434490178567084,2081.972195417271,40.35,Residual Soil,0.3848934159447142,Low,Moderate,Moderate,1.0,Medium
113.491798,22.275738,2022,0.0,-6.970421977982768,2089.551332324924,1.15,Gravelly Soil,0.5683022126288735,Medium,Minimal,Moderate,0.9072885964807936,Medium
113.489708,22.261383,2016,0.0,-6.85688657797792,2649.710542634123,18.17,Rock,0.1049248489726361,Low,Minimal,Sparse,0.978870219360063,High
113.491013,22.26545,2018,0.2100530064813199,-6.87413611176457,2350.1458277060547,8.76,Residual Soil,0.2818530198546032,Low,Minimal,Sparse,0.931672380471826,High
113.491371,22.263611,2016,0.2867544718124867,-6.847691066323489,2645.8573355402723,21.11,Rock,0.1103976420109032,Low,Minimal,Sparse,0.9793856177074368,High
113.489738,22.262186,2016,0.0,-6.864675315892929,2539.8278097721977,2.23,Residual Soil,0.2602307650859261,Low,Minimal,Sparse,0.91867250227182,High
113.502083,22.259304,2015,0.0079674685926012,-6.593056623861501,1677.2720261679674,4.48,Gravelly Soil,0.4523589177213858,Medium,Minimal,Moderate,0.9397338443527496,Medium
113.488976,22.273338,2021,0.3709094913313034,-6.998536468750273,1932.5975374465413,11.44,Residual Soil,0.3493885177681147,Medium,Minimal,Moderate,0.9292740881769572,Medium
113.490532,22.260773,2017,0.9861946596858132,-6.834379411987185,1874.9857208654416,15.58,Residual Soil,0.2912202280266704,Low,Minimal,Sparse,0.9404928741921718,Medium
113.487152,22.255556,2018,0.4668553532362243,-6.847411114030419,2487.02594426419,29.83,Rock,0.1339285207853816,Low,Moderate,Sparse,1.0,High
113.489929,22.277359,2022,0.0,-7.024330543771469,2102.134607680345,3.52,Residual Soil,0.3200510265980109,Medium,Minimal,Sparse,0.9107295768482208,Medium
113.489128,22.260544,2020,1.130750133997935,-6.859548175662451,1672.4581768901546,15.7,Residual Soil,0.3542381932775132,Medium,Minimal,Moderate,0.9354733100347634,Medium
113.491875,22.275999,2018,0.0,-6.971827398672411,2387.900582609749,11.27,Residual Soil,0.306717610113823,Low,Minimal,Sparse,0.9437928497568084,High
113.49395,22.267248,2021,0.3928364214487921,-6.836201128229148,1866.6084225404363,2.35,Residual Soil,0.3322139186833746,Medium,Minimal,Moderate,0.9048554678107184,Medium
113.49041,22.268457,2021,0.7577102694825963,-6.917963205015931,1906.3187488560293,10.81,Residual Soil,0.3480066345042921,Medium,Minimal,Moderate,0.9223317593010038,Medium
113.491394,22.273754,2016,0.0,-6.956361829504872,2611.199268115727,10.24,Residual Soil,0.2832688682039308,Low,Minimal,Sparse,0.9498101271719024,High
113.510086,22.262236,2015,1.0681542780332194,-6.469269329258332,1824.130483930248,33.48,Residual Soil,0.3326711316263443,Low,Moderate,Moderate,1.0,Medium
113.489792,22.275414,2023,0.1694581112372697,-7.005500158765664,1872.333129127884,3.93,Residual Soil,0.3120488189525007,Medium,Minimal,Sparse,0.9051218445170076,Medium
113.484734,22.247583,2016,0.1277679509641121,-6.816452113684094,2744.728629977959,33.84,Gravelly Soil,0.5453399437584283,Medium,Moderate,Moderate,1.0,High
113.508125,22.251385,2023,0.2260501886666924,-6.391687787776601,1852.3696971657585,1.49,Rock,0.0864812509269403,Low,Minimal,Sparse,0.9366579199764145,Medium
113.486595,22.265978,2017,0.927133379188802,-6.965954176715903,1782.286422899425,2.1,Residual Soil,0.27232078587258,Low,Minimal,Sparse,0.8811129671135827,Medium
113.493965,22.245186,2019,0.0,-6.608982821575865,2112.7097989816752,4.33,Rock,0.0999412816266238,Low,Minimal,Sparse,0.9440609791779236,Medium
113.502022,22.265182,2015,0.8193184078015455,-6.657346574481871,1609.2665951006306,1.35,Residual Soil,0.2575801905133084,Low,Minimal,Sparse,0.902202152330349,Medium
113.492462,22.274843,2022,0.5785311344547034,-6.947749037969452,2181.587659254309,20.49,Residual Soil,0.3729123277819425,Medium,Minimal,Moderate,0.9622007183201212,Medium
113.503426,22.256838,2016,0.0,-6.540768302262733,2607.866387219209,11.25,Residual Soil,0.2745421185905192,Low,Minimal,Sparse,0.9773610143272322,High
113.486488,22.255829,2018,0.0,-6.863294887080698,2344.714639059403,3.53,Residual Soil,0.2937862231982396,Low,Minimal,Sparse,0.926957866718375,High
113.484856,22.256819,2023,0.1836695474269489,-6.905558871112839,1872.957237161502,4.13,Residual Soil,0.3421209914658269,Medium,Minimal,Moderate,0.912380246464509,Medium
113.493057,22.262501,2023,0.8165957696382214,-6.803049547392839,1911.2262165374048,14.2,Rock,0.1138144408068511,Low,Minimal,Sparse,0.9427457408648549,Medium
113.489136,22.277731,2016,0.0,-7.043707722841574,2586.480915354776,5.74,Residual Soil,0.2377268677586574,Low,Minimal,Sparse,0.9298788370019044,High
113.504517,22.259222,2016,0.0,-6.544756363187781,2573.7758091363494,4.95,Residual Soil,0.2546025530464143,Low,Minimal,Sparse,0.9578118410157322,High
113.502151,22.266111,2019,0.4413019668344721,-6.664959280840773,2077.924434482619,4.7,Residual Soil,0.2997779352884103,Low,Minimal,Sparse,0.9243921730249484,Medium
113.491417,22.266819,2016,0.0,-6.880844443144306,2540.8972795716286,1.73,Rock,0.0769556982405265,Low,Minimal,Sparse,0.9177736159486966,High
113.484192,22.258507,2020,0.59807261487651,-6.935789085897484,1599.530708988702,1.25,Residual Soil,0.3127058484065115,Medium,Minimal,Sparse,0.8884575718297847,Medium
113.488541,22.256317,2017,2.7548311974962365,-6.827695801892161,2165.989239995391,69.38,Rock,0.1982544371402542,Low,Moderate,Sparse,1.0,Medium
113.489204,22.284559,2016,0.0,-7.118959187104719,2597.793115138329,9.62,Residual Soil,0.2828156052942449,Low,Minimal,Sparse,0.9321223521833172,High
113.484726,22.278482,2015,1.035880001748262,-7.1369367808664,1654.2691125682295,9.38,Residual Soil,0.2715059912689714,Low,Minimal,Sparse,0.8945775070671416,Medium
113.490669,22.284779,2020,1.1160223390186972,-7.093525267107244,1662.744906879391,14.22,Residual Soil,0.3483772648127559,Medium,Minimal,Moderate,0.9141043384163317,Medium
113.482773,22.348755,2022,0.5873798859501377,-10.235139473255524,2134.0731686615,13.89,Residual Soil,0.3358174155955684,Medium,Minimal,Moderate,0.7109954783879142,Medium
113.486122,22.367332,2021,0.6662816009407789,-10.431957331752605,1863.8836197171693,4.13,Residual Soil,0.3208002366588048,Medium,Minimal,Sparse,0.657874123196681,Medium
113.48362,22.370838,2016,0.7372632099268802,-10.524247271250609,2615.7733233849576,20.28,Rock,0.1027441985632878,Low,Minimal,Sparse,0.7127723341493255,High
113.488899,22.278475,2023,0.092416095640589,-7.056515094081711,1857.724519347912,1.27,Residual Soil,0.2906645715437583,Low,Minimal,Sparse,0.8933837558665902,Medium
113.483017,22.364985,2022,0.5435528247615542,-10.452703799582023,2105.483175421572,9.53,Residual Soil,0.3384578090920585,Medium,Minimal,Moderate,0.6804231350447791,Medium
113.489311,22.351671,2018,2.030281908753282,-10.159625884605674,2265.4813082871665,11.27,Residual Soil,0.3201752881115089,Medium,Minimal,Sparse,0.6686168842444444,Medium
113.517242,22.442907,2016,0.6478921746487855,-11.095281879396076,2635.955446955906,22.44,Rock,0.1131063894384456,Low,Minimal,Sparse,0.6841141946720803,High
113.516525,22.47513,2019,1.4247141160731602,-11.648885838225844,2025.5858603553088,5.13,Residual Soil,0.2866398807242394,Low,Minimal,Sparse,0.5585227188989567,Medium
113.518997,22.442293,2021,1.1395009630297412,-11.05918939487768,1868.3545042246064,8.5,Residual Soil,0.320268066890971,Medium,Minimal,Sparse,0.6193650793104332,Medium
113.489136,22.502079,2017,1.495738996834826,-12.49753705068081,1759.5852845699924,3.41,Residual Soil,0.2857344063178312,Low,Minimal,Sparse,0.4918255588870355,Medium
113.481903,22.489033,2022,1.636450001953211,-12.382029979146022,2018.6245633190124,5.98,Residual Soil,0.3211828948478597,Medium,Minimal,Sparse,0.5059888672441333,Medium
113.501778,22.501307,2018,0.5798729059531444,-12.3061768739703,2306.2194054520096,5.3,Rock,0.0898012057333423,Low,Minimal,Sparse,0.5367352728038579,Medium
113.50676,22.4389,2019,0.7309259143187703,-11.186264939718804,2067.6632010613607,5.55,Gravelly Soil,0.4815236745388227,Medium,Minimal,Moderate,0.6099023805748132,Medium
113.482727,22.510723,2020,1.296168004604622,-12.736034151144189,1579.8638740678057,4.01,Gravelly Soil,0.5285080291315276,Medium,Minimal,Moderate,0.4829533298838124,Medium
113.515816,22.479084,2017,1.7536452827512328,-11.726742395705124,1733.942946493976,1.85,Residual Soil,0.3103261677919034,Medium,Minimal,Sparse,0.5320123321560648,Medium
113.50676,22.4389,2023,1.984848932154171,-11.186264939718804,1849.0619498287144,15.02,Gravelly Soil,0.5579479906410195,Medium,Minimal,Moderate,0.6137858395518564,Medium
113.517387,22.486544,2020,2.7331028315543406,-11.833668544483146,1642.3823690223007,24.15,Residual Soil,0.3453373741246697,Low,Minimal,Moderate,0.5850710039024001,Medium
113.507645,22.469725,2021,4.5090342262688745,-11.683761541129863,1754.038212146051,19.1,Residual Soil,0.3404643674728154,Low,Minimal,Moderate,0.5297942651693199,Medium
113.50312,22.438148,2017,3.942509045733716,-11.229309594644876,1603.15078985599,0.8,Residual Soil,0.290256723910085,Low,Minimal,Sparse,0.5052533319163436,Medium
113.500511,22.501995,2022,2.0132886474778475,-12.335736010728825,2031.0896826996209,10.71,Gravelly Soil,0.5930214711450505,Medium,Minimal,Moderate,0.517584189057564,Medium
113.486946,22.524416,2023,2.8461396231179776,-12.912351098576764,1769.4810312483164,10.66,Residual Soil,0.3045358396265331,Low,Minimal,Sparse,0.4561949398015619,Medium
113.489151,22.547626,2023,1.8368027633112955,-13.289228494773074,1869.156309731004,16.67,Gravelly Soil,0.5506261664844119,Medium,Minimal,Moderate,0.4796824701933245,Medium
113.515381,22.545357,2022,1.5466660728894477,-12.905327108303316,2171.9967143329127,26.8,Residual Soil,0.3919376088012641,Medium,Moderate,Moderate,0.5525513969223707,Medium
113.488197,22.542356,2017,1.306892888311086,-13.208936600099063,1816.6702576290047,9.93,Residual Soil,0.3047743380801568,Low,Minimal,Sparse,0.4730120851553034,Medium
113.484245,22.537809,2018,3.6557489296890058,-13.182800039163684,2339.4384566818226,33.13,Rock,0.1395629192385983,Low,Moderate,Sparse,0.5076201859608477,High
113.502472,22.517618,2015,1.760387044218279,-12.580518560357085,1624.0170456362116,10.2,Rock,0.0782714833119393,Low,Minimal,Sparse,0.5075705219003017,Medium
113.485947,22.544622,2022,2.24075492326318,-13.279249313793969,2053.109660292339,15.6,Residual Soil,0.3577231255299755,Medium,Minimal,Moderate,0.4657571176462033,Medium
113.500069,22.519115,2019,0.700533408564085,-12.639503040824792,2032.1900302129595,0.33,Residual Soil,0.306150205891932,Medium,Minimal,Sparse,0.4908824385648052,Medium
113.518433,22.557798,2016,0.394214200478809,-13.09392744084672,2709.4869308290004,31.0,Residual Soil,0.3487171747976327,Low,Moderate,Moderate,0.5857081704673297,High
113.514076,22.553989,2017,1.036481783841871,-13.07898988842316,1817.8729709705008,7.57,Rock,0.0846534161326707,Low,Minimal,Sparse,0.481149945308459,Medium
113.512794,22.557228,2015,1.7189850004317229,-13.15430105689353,1849.920524201114,41.6,Rock,0.1473894003081842,Low,Moderate,Sparse,0.5900843402393052,Medium
113.507637,22.566854,2016,0.0,-13.39519966568353,2560.9823605973115,7.0,Residual Soil,0.2985777909141281,Low,Minimal,Sparse,0.4830136499322311,High
113.490143,22.559137,2019,0.68468564238808,-13.480940910115873,2059.511516297192,4.04,Residual Soil,0.3181636854653126,Medium,Minimal,Sparse,0.447837018950477,Medium
113.488258,22.55529,2020,1.6457611112907926,-13.437211970344244,1553.2591899534273,3.04,Residual Soil,0.3249660459251283,Medium,Minimal,Sparse,0.4220271205533393,Medium
113.51226,22.563807,2020,1.5501609536091645,-13.281346641542797,1596.115258316854,8.3,Residual Soil,0.3243797105964734,Medium,Minimal,Sparse,0.4554512733178489,Medium
113.512474,22.562164,2021,2.037823636041213,-13.24856873358111,1903.016288590141,20.47,Residual Soil,0.3096341096219284,Low,Minimal,Sparse,0.4918779443499893,Medium
113.489738,22.551489,2023,1.764999295878868,-13.349943110875774,1953.413566969092,27.93,Residual Soil,0.3528852569589807,Medium,Moderate,Moderate,0.520721929555663,Medium
113.519157,22.560253,2016,0.0,-13.130039712477805,2575.3083799865262,6.22,Residual Soil,0.2732670222777162,Low,Minimal,Sparse,0.5073721824745504,High
113.505905,22.560547,2022,0.953506037854724,-13.302186060300125,2092.076097761251,10.89,Residual Soil,0.3549309491045984,Medium,Minimal,Moderate,0.4794869670405616,Medium
113.511368,22.555555,2019,4.419842420319754,-13.141861666143075,2575.270113849333,105.98,Residual Soil,0.4960369969943083,Medium,Severe,Moderate,0.766467973319735,High
113.485207,22.558889,2023,2.7284362410814147,-13.541752288860554,2079.5075741081914,53.25,Residual Soil,0.4049784230057422,Medium,Moderate,Moderate,0.5799964752619688,Medium
113.517097,22.566181,2016,0.0,-13.264755291412603,2543.460946546498,0.44,Rock,0.0698247332023358,Low,Minimal,Sparse,0.4801807522004877,High
113.491127,22.559162,2019,1.2116464000820983,-13.468454627502943,2153.348347643532,21.38,Residual Soil,0.3304058437494182,Low,Minimal,Moderate,0.5017504076454573,Medium
113.512154,22.552639,2015,1.8851856878158129,-13.07880219662314,1695.0400029786715,21.11,Rock,0.1078809706428969,Low,Minimal,Sparse,0.5122861781340269,Medium
113.517212,22.566437,2015,2.0052456660172258,-13.26805334302817,1777.4646097167426,34.34,Residual Soil,0.3458570069565981,Low,Moderate,Moderate,0.5447738075198754,Medium
113.500404,22.550581,2017,1.6184914977857794,-13.193141933949397,1945.079228828445,30.42,Residual Soil,0.3314966980795877,Low,Moderate,Moderate,0.5448705410984465,Medium
113.486008,22.555426,2020,1.6169009018591634,-13.469539270324445,1547.5477223066082,2.01,Residual Soil,0.3327507825290938,Medium,Minimal,Moderate,0.4165939284585654,Medium
113.485077,22.562086,2022,2.331045090363129,-13.60042061418873,2336.6727072807566,56.12,Gravelly Soil,0.6520995683548289,Medium,Moderate,Moderate,0.5973388516744927,High
113.500595,22.556534,2018,0.934123687492988,-13.297766406817354,2330.0129514795035,11.66,Residual Soil,0.3211628451063762,Medium,Minimal,Sparse,0.4832574265170103,High
113.513542,22.559912,2018,1.480217928960785,-13.193931849107024,2417.072967105574,28.2,Residual Soil,0.3560744237196582,Medium,Moderate,Moderate,0.5398626733636176,High
113.510841,22.55098,2021,1.2338795130800946,-13.065423086632206,1917.248427890083,16.11,Residual Soil,0.3393233435294409,Medium,Minimal,Moderate,0.5085432115385077,Medium
113.482986,22.561695,2018,0.3826049752050486,-13.621165432740208,2297.9680402299955,2.8,Residual Soil,0.3091458298992782,Medium,Minimal,Sparse,0.4412880901157212,Medium
113.51738,22.563431,2020,2.203607953695574,-13.210589651214852,1637.448781724488,19.27,Residual Soil,0.3203758734364731,Low,Minimal,Sparse,0.4855592619790161,Medium
113.50502,22.554602,2018,0.7424780811747478,-13.205740466273005,2332.4036548983404,10.48,Gravelly Soil,0.521469203414868,Medium,Minimal,Moderate,0.4900075602233703,High
113.482498,22.562778,2015,2.504210397313124,-13.646913989712624,1756.1440419209782,34.35,Rock,0.1297650839385119,Low,Moderate,Sparse,0.5089538162112481,Medium
113.486641,22.561312,2018,0.4637390476537857,-13.565948350330885,2314.9106272251256,5.82,Gravelly Soil,0.4708918927699527,Medium,Minimal,Moderate,0.4545939062101722,Medium
113.512276,22.552643,2018,0.7259098993271373,-13.077321980077684,2349.5076933408186,12.75,Residual Soil,0.3180881944095761,Low,Minimal,Sparse,0.50798699833948,High
113.517586,22.582054,2021,1.3549219087335935,-13.55288393122311,1925.2482796961328,17.68,Rock,0.1240222375421571,Low,Minimal,Sparse,0.4796700537821228,Medium
113.498215,22.587191,2021,1.0622148464240142,-13.885904203953828,1860.0996805520429,6.73,Residual Soil,0.3105468441280299,Low,Minimal,Sparse,0.4205982794244048,Medium
113.49749,22.572657,2016,0.4371017089550381,-13.629559052980955,2635.1933417487944,20.91,Gravelly Soil,0.5139306308599219,Medium,Minimal,Moderate,0.5090035442406973,High
113.499817,22.591816,2018,0.7661549135445854,-13.951071928768442,2416.553400895744,22.48,Residual Soil,0.3378383468458115,Medium,Minimal,Moderate,0.4844390053961591,High
113.512169,22.593447,2020,1.4454434339151248,-13.8305562835697,1599.3076680242914,7.92,Residual Soil,0.3156340637843279,Low,Minimal,Sparse,0.4190231590102529,Medium
113.513023,22.569582,2018,0.5778512368927932,-13.377884182710112,2354.358180046363,12.26,Gravelly Soil,0.5087938207823306,Medium,Minimal,Moderate,0.4893226452917119,High
113.486832,22.571999,2022,0.8033422287727847,-13.7549378453036,2052.0238127977186,4.08,Residual Soil,0.3152569854854552,Medium,Minimal,Sparse,0.426108292816479,Medium
113.503838,22.588783,2018,0.3958017345566329,-13.845467992023698,2317.241996415072,5.61,Gravelly Soil,0.5357387156525727,Medium,Minimal,Moderate,0.4363702377503059,Medium
113.499741,22.591808,2023,1.6205662680430328,-13.951864710064092,1969.172668319184,29.0,Residual Soil,0.3542024075633113,Medium,Moderate,Moderate,0.4872895369434966,Medium
113.515495,22.57181,2016,1.0362059188502346,-13.38840148655702,2671.0399723360624,30.68,Residual Soil,0.3218784243056861,Low,Moderate,Sparse,0.5475964572690843,High
113.48214,22.569632,2019,1.1098010367138906,-13.77389898352768,2062.047347267847,7.34,Rock,0.1041869063621238,Low,Minimal,Sparse,0.4307683537895518,Medium
113.507004,22.569981,2016,0.3713794955281255,-13.460364669385434,2623.4365804210884,18.6,Rock,0.1062441408518897,Low,Minimal,Sparse,0.5138880903528955,High
113.484863,22.592697,2017,0.8130420270271305,-14.15477958365083,1787.146700485594,1.88,Residual Soil,0.3007925899924837,Low,Minimal,Sparse,0.3899523767932529,Medium
113.49649,22.569296,2022,0.8085937507821473,-13.581353563525028,2036.4833847871323,1.94,Residual Soil,0.3079771250382961,Medium,Minimal,Sparse,0.4296457368744211,Medium
113.501961,22.571661,2015,2.2973400538034414,-13.554639084283824,1714.7767264772444,27.85,Residual Soil,0.3206327840866664,Low,Moderate,Sparse,0.4925422061974496,Medium
113.485069,22.571198,2022,0.8262320498746627,-13.763535760899138,2055.9345393985536,4.81,Residual Soil,0.3152067300568581,Medium,Minimal,Sparse,0.427733652990682,Medium
